x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047,y0048,y0049,y0050,y0051,y0052,y0053,y0054,y0055,y0056,y0057,y0058,y0059
568,0,0,0,0,0,0,2.7334416,0.80036414,0,0,0,0.8809056,0,0.24354987,1.0892036,1.3597578,0,0,0,0,0.7073491,0,0.75559413,0,0,0,0,0,0,0,0.087117344,0,0,0,0,1.4639995,0,0,0,0.87916005,0.731801,0,0.5818931,0,2.1276271,0,0,1.083289,0.3979387,0.37558603,0,0.55436325,0,0,0,0,0.45311645,0.16922975,0,1.7902707
569,0,0,0,2.4935763,0,0,0,0,0.15841143,0,0.9584667,0,0,0.46641067,0,0,0,2.3732717,1.267956,0,0,0,0,0,0,0.18099695,1.3208545,0.46509528,0,0,12.872426,1.1713234,0,0,0.76192385,0,0.07797635,0,1.3445897,0.949832,0.8365412,0,0,0.5865141,0.85285944,0.03460246,0,0,0.48875463,0.47647834,3.8283987,2.3228936,1.300041,0.060266826,0.5979899,9.658973,1.0570238,0,0,0
570,0.22133052,0,0.37926704,0,0,0,0,0,0.111940086,1.3148568,0,0.8782388,0.74589837,0,0.46168503,0,2.2490735,0,0,0.68499386,1.8299283,0,0,1.7516391,0,0.6372798,0,0,0,0,2.755227,0,5.3982587,0,3.8859255,0,0,0.13063115,0.04806102,1.7777742,0,1.8931429,0,0.4446467,0.06483343,0.33139655,1.0091821,2.005852,0.10140043,0,4.1771126,2.1241024,1.4728479,0.947584,0,1.2364599,2.931596,1.0534881,0.44758922,0
571,0,0.5837373,0,0,0,2.4254887,0,0,0,1.4879682,0,0,0,0,0,0,0.8014351,1.0910094,0.7163125,0,0,0,0,0,0.22076155,1.6986691,0,1.758997,0,3.2553504,0,0,6.0488644,1.4955261,0,5.283172,0,1.0988042,0.31078404,0.37480482,0.71985143,0,0,0,0,0,0,0,0.9571552,0,3.8141837,2.7838893,1.1035844,0,0,0,0,0,0,0
572,0,2.3474472,0,1.9995149,2.7149973,1.2355326,0,1.6912662,0,0,0.0937773,0.59500873,1.1232276,4.1952915,1.705469,0,3.0234902,0,0,0,0,0,0,0,0,0.08348559,4.231932,0.11324523,0,0,0,0.6197283,0,0,0,0,0,0,0.9368757,0,0,0,0,1.2383786,0,0,0,0,0.32778478,0,0,5.6306257,0,0,0,0,0,0,0,0
573,1.7431713,0,0,0,0,0,0,0,0,0,0,0,1.6818478,0.39217222,0,0,0,0,0,0.19695161,0,0.18749616,0,1.0289749,3.3284485,0,0,0,1.3682189,0,0,0,0,0,4.0424786,0.16538523,2.3851874,1.0069493,0,1.3491558,1.1317815,0,3.9190505,0,0.8452786,0,0,0,0,0,0,3.613881,0,0,0,0.67339855,0,0,0,0
574,0,0,2.567666,0,0,0,1.3064737,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48226744,0,0,0,0.87774277,0,0,0,0.52444035,0,5.6492434,0,0,0.9066024,0,0,0,0.6265968,0,0,0,1.0913254,0,0,0,0.39182043,0,0,0,1.4826742,0,10.233316,0,0,0.3334598,1.5469497,0,0,0,1.3307527
575,0,0,2.2174168,6.049105,0,0,0.056282017,0,0.8504416,0.3759123,0.6645243,2.0648715,0,0.34052947,0.69304484,0,1.27089,0,0.20705238,0.29782966,1.7446798,0,1.4393519,0,0,0,0,0.0932175,0,0.025096891,0.056014188,0.5094461,2.8603234,0,0,0,0,0,0,0,1.2599564,0.859747,7.9185867,0,5.0307965,0,0,0,0,0,0,0,0,0,0,0,0.3115947,0.61342436,0,0
576,3.2131186,0,0,0,0.5643457,0,0,0,1.8282431,1.8687395,0.938765,0,1.4193631,0,0.68060166,0.3885614,0.67176837,0,0.40847638,0,0.4664324,2.055318,0,0,0.004557775,0.10024982,0,0,0,0,0.27130544,0,0,0.05420962,0,0,3.01264,0,2.4604368,0,0,0,0,0.3910877,0,0.33008528,0,1.3407539,0.41183108,0,0,3.748197,0,0,0,0,0,0.06266734,2.9220004,0
577,0,0,1.9708786,4.6491103,0,0,0,0,0.65564156,0,0.13286316,0.38655314,1.1413832,0,0,0.0491556,0,3.8981307,0.99265033,1.9431158,0,0.52785015,0.17013626,0,0,0,0,1.0016553,0.8568867,0,7.3947263,0.79754066,5.032093,1.07728,0.32168373,2.1328104,0,0,0,0,0.32034692,0,2.5029233,0,0,0,1.6738043,0,0,0.2591401,0,0,0,0,0,0,0.6746901,0,0,0
578,0.65766543,0,0,0,1.3060282,0,0,0,0,0,0,0,0,0,0,0,2.121697,0,0,2.652979,1.0155351,0.75721383,0.501755,0,0,0,0.7951063,0,0,0,0,0,0,0.18363395,0,2.196402,4.906729,1.0285978,0,0.21040234,0.3336606,0.6882353,0,0.46817452,2.4163496,0,0,0,0.60405266,0,2.6507351,3.8884223,2.7471242,0,1.6438674,0,0,1.1249795,0,0
579,1.9630216,2.5641913,0,0,0,0,0,0,2.7773836,0.040884614,0,0,0,0,0,1.0213119,0,1.3933282,0.4636188,0,0,0,0.63394874,0,0,4.9658184,6.506195,0,0,2.3000069,0,1.8895462,0,0.097879335,6.0918083,1.7198722,0,1.1348821,1.3742821,0,0,0,3.8557353,0.27664948,0,1.466777,0.005385679,0,0,0.4241276,0,0,0.46523485,0,0,1.5775136,0,0,1.7629703,0
580,1.1423651,0,1.7178384,0.51068395,0,0.020351252,0,0,0,0.24223009,0,0,0,0,0,1.8450793,0,0,2.3025506,0,0,0,0,0.16043644,0,0.52504486,0,0,0.7166168,0,5.009391,0.72764784,3.150443,0,0,1.0252427,0,0,0.6821201,0.5503847,0,0,0.6565008,1.5741858,0,0.6656379,0.4116638,0,0.24814583,0.21881478,0,0,0.034313995,0,0,0,0,0.5103553,1.0298471,0
581,0,0,0.035384893,0,0,1.512391,0,0.029356785,0,0.9539316,0,0,0,0,0.14067647,0,0,0,0,0,0,0,0,0,0,0,6.028826,0.4866154,0,1.6323873,0,1.5175841,0,1.1815052,0,0,0,0,0,0,0,0,0,0.10618092,0,0,0,0,0,0,0,5.9687395,1.5969567,1.5713537,0.079238996,4.0398016,0.4748404,0,0,0
582,1.6460167,0,0.2525274,0,0,0,0,0,0.2622354,0.8012457,0.16690527,0.45330498,0.36043462,1.2359284,0,3.144003,0,0,0.99250454,0.19010304,0,2.336361,1.4569566,0,0,0,0,0,1.7761098,0,1.314914,0,0,0,0,0,0,0,0,0,0,1.128084,0,0,0,0,0.107933685,0,0,0,0,0,0,0.66362774,0,9.226979,0,0,0,0
583,0.9391743,0,0,2.9785295,0,0.54945356,0,0.41425905,0,0.41584042,0,0,0,0.97559744,1.64159,1.8902866,0.8989816,0,0,0,0.18510753,2.42465,0,0,0,0.24542873,0,0,1.2575299,0,0,0.6752075,0,0,1.4378462,0,0.50398123,0,0,0.13206375,0.30231932,0,0,0,0,0,0.048680466,0,1.3756208,1.0455805,0,1.5233936,0.5409098,0,1.2557509,7.89062,0.3076953,0,0,1.0718216
584,0.6136766,0,2.2802715,0,0,0,1.0517223,1.2734858,0.58676696,1.1029404,2.6918993,0,1.5393393,0,1.9552729,0.374016,0,0,0.826056,0,0.90928805,0,0.90103155,0,0,0,0,0,0,0,0,0,1.0413295,0,6.1237545,0.047961026,0.69914186,0,0,2.2235122,1.9957836,0,0,0,2.8926265,0,0,0,0,4.4275327,3.103189,2.6562002,0,0,0,2.1331651,0,0,0,0
585,0,1.2317392,0,0,0,0,1.6522384,0,0.014471031,1.255268,0.4835117,0.66284585,0,0,0,0,0,0.31219107,1.9572816,0,0,0,0,2.0990102,0,0,0,0,0,0,8.074648,0.6636211,5.019386,0,0,0,0,0,1.5095334,0,0,0,0,0,0,0.9042129,0,0.95371795,0.15251486,0,0,0,0,0,0.7337691,1.3379968,0,0.41178402,0,0
586,0.5161453,0.14944062,0.78029555,0,0,0.3470053,0.871326,0,0,0.836957,0,0,0,0,0,0.46949744,0,3.4027913,0,0,1.4847174,0,0.90361077,0,0,2.804989,0,0,0,0,0,0,0,0.50623786,0,0,3.3302019,0,0,0,0.5799272,0,0,0.13962293,0,0,0,0,0,0.04935818,0,0,0,0,1.350677,0,0.39047047,1.4028351,1.1963842,0.019403413
587,0,0.8274679,0,7.2176127,1.3316083,0,0,0.7906266,2.2987103,0,0,0.47319934,0,0.31458506,0.0627826,0,0.04753502,4.00342,0,0,0,0,0,0.8391094,1.1312392,0,11.228594,0,0.39768752,0,0,1.4882985,0,1.645304,0,0,0,0,0,0,0,0.17912963,7.9396257,4.100341,0,0,0,0.78588575,1.7385108,0,1.350184,0,0,0,0.31058612,0,0,0,0,0
588,0,0.41680443,1.3294142,0,0,0,0,0,0.6749293,0,0,0,0,0,0,1.1900213,0.583752,0.041498873,0,1.836816,0,1.4073349,0,1.8202715,0,0,0.84010834,1.0736712,0.98885316,0,0,0,0.71705747,1.3746082,6.4928145,0,0,0,1.3825033,0,0,1.3258867,1.3224258,0,0,0,0,0.28358105,0,0,0,0,1.4453213,1.5997814,1.6972399,0,1.010828,0.8560239,0,0.67638093
589,0,1.4147938,1.7364106,4.932736,0,0,0.07289507,0,0.07591643,0.9851134,0,1.7430686,1.9069048,0,0,0,0,0,0,0,0,0.16289268,0,0,0,0,1.9937768,0,0,4.7218513,7.108255,0,0,0,0,0,0.73178005,0,1.8941505,0,0,2.3289099,2.1811864,0,0,1.0742724,0.5231074,0,0,0,0,1.237872,0.43022972,0,0,0,0.25663665,0,0.09690763,0
590,0.33112395,0,0,0,1.0071465,0,0.32575265,0,0,0,0,0.85232925,0.45862523,0,0,0,0,0,1.986884,0,0,0,0,0,0,0,4.8906593,1.4166853,0.84169406,0,0,0,8.726693,0.2413204,4.1215587,0,0,0.6257941,0.8949536,0,0,0,0,0,0,0,0,0.09728975,0,0,3.4938006,0,0,0,0,0,0,1.1921093,0,0
591,0,0,0,0,0,0,0.024621632,0,0,0.35886157,2.5782022,0,0,2.1403277,1.9863446,0,0,0,0,0,0,0.9768639,0.087803446,0,2.2740915,0,0,0,0,3.4482381,1.6148956,0,0,0,2.1520405,0,2.5436692,0,0,0,1.1771907,0.025036654,9.778149,0,0,0,0,0.690609,1.7989204,0,4.450759,0.53003275,0,0,0,0,0.37876916,0,0,0.9748485
592,0.24477924,0,1.6654122,0,1.7808048,0,0,2.225627,2.00408,2.567112,0,0.27070147,0,0,0.47491944,0,0,0.4945587,0,0.7247051,0,0,1.1828932,2.1039224,0,0,0,0.4708634,0,0,0.8250339,0,0.8937508,0,6.849121,1.3666123,0,0,0,1.7944235,0,0.008684133,0,0,0,0.51697165,0,0.14903481,0,1.2551922,0,0,0,0,0,0,0,0,0,0
593,1.4760828,0,0.94787484,0,0.096418954,0,0.9009189,0,1.0959091,0,0.11618704,0,0,0.8064182,0.0819215,0,0,1.449529,1.026923,0,0,0,1.1835996,0,0,2.088945,0,0.57618225,0,0,0,0,0,0.043563306,0,0.9072879,0,0.79701114,0.4486895,0,0.17097743,0,0.90100753,0,0,0,0,0,0,0,0,0,0.78909093,0,0,3.2368112,2.3960502,0,0,0
594,0,0,0.41212195,0,0,2.025984,0.7530342,0,0,0,0,0,0.522632,0,0.5210077,1.3992112,0.39380655,0.8328806,0,1.0517524,0.6442774,0,0,0,1.2498072,0,0,0,0.18387792,0.18811631,0,0,0,0.6407898,1.9378825,2.3069365,2.9719458,0.47615883,1.9037508,0,0.07829655,0,0,0,0,1.6346141,0,0,0,0,1.13872,0,0.61978525,1.013789,0,0.1301509,0,0.3576218,0,0
595,0,0.46958217,0,0.13595864,0,0.6288888,0,2.4137928,0.4142397,0,0,0.39624614,0,1.9644119,0,0,0,0,0,0,0,0.60822415,0,0.023035096,0.5849111,0,0,0.30621833,0,1.83333,0,0.17270522,0.22188202,0.5001974,0.41118398,0,0,0,0.20248787,0,0,0,0,2.8313298,8.806577,0,0,1.567418,0,0,0.33581764,0,0,0.24330777,0,0,0,0,0.65450406,0
596,0,0.020794492,0,0,0.7533182,0,0.5350241,0,0,0,0,0,0,0.75459224,0.81741613,0,0,0,0.6508048,0,0,0.07632677,0.46851543,0,0,0,4.7545967,0,0,0,0,0,6.9391103,0,0,0,2.3558803,0,0,1.0340254,1.0238814,0,0,0,0,0,0,0,0,1.4015234,1.2516892,0,0,0.036063995,0.6681511,0,0.63196796,1.0497637,1.7964103,0.77774054
597,0,0.69467676,0,0,0.3349522,0,0.21555473,0,0,0,0,0,0.5197727,0,0,0,0,0.73637253,0,0.16691038,0,1.1633067,0,0,2.190032,0,0.7269326,1.1003561,0,0,0,1.9312468,0,0.79293734,4.479196,0,0,0.52300906,0.81515366,0,0,0,0,2.3491118,0,1.5946314,0.01094665,0.094703205,0,2.280474,1.1983775,1.0780593,0,0,0,0,0.8972716,0.9337539,0,0.54546124
598,0,0.11643337,0,0,2.400461,3.0084302,0,0,0,1.7136006,0,0,0.15439165,0,0,0,0,0.73283374,0.8649426,1.5951954,0,0.9985138,0,0,0.2871413,0,0,0,0.119665936,0,0,0,0,0,0,0,0,0,0,0,0,0.09214423,0,0,0,0,1.491088,0.596611,0,0,0,1.682491,0,0,1.2730114,0,0.47933808,0.30418658,0,0
599,0,0.8612407,0,3.4508486,0,0,0.064281866,0,0.24786922,0.81541246,1.707374,1.8684583,0.44475102,0.12940396,0,0.30311325,0,0,1.7307626,0,1.5162183,0,0,0,0,0,0,1.3364091,0.020938633,2.7273812,0,0,0,1.40618,0,2.275923,0,0,0,0,0,0.9184542,4.3446913,0,1.2952172,0,1.1325817,0,0,0,1.6289759,3.1209223,0,0,0,0,2.2652025,0,1.4174117,0
600,0,0.14185806,0,0,0,0.5507692,0.35510615,0,0.9404977,0,1.8230101,0,0,0,0,0,2.4159763,0,0,0.7893465,0,0,0.20528975,0,0,0,0,0,1.0663337,1.5848333,0,0,0,0,0.5808596,0,0,0,0,0,0,0.38622108,0,0,0,0,0,0,0,1.6825302,0,0,0.8249189,0,0,2.858941,0,0.017027859,0,0.058728285
601,0.67570597,0,0,0,0,0,0,0.273803,0,2.3191345,0,0,0,0.2766407,2.5998547,0.14001018,0,0,0,2.585822,2.683239,2.305836,0.3208688,1.5170325,0,0,0,0,1.0740682,0.79079616,0,0,0,0,0,0,0,1.6398689,0,0.60496,0,0,0,0,0,0,0,0,0,0.38490623,0,0,0.24980973,0,0.25759342,0,0,0,2.91142,0.6293171
602,1.1548227,0,0,0,0,1.4781947,0,0,0,2.4681263,0.5538958,0,0.49490407,0.25557497,0,0,0.17449509,0,0.409133,0,0,0,0,0,0,2.5176585,0,0,0,3.8203812,0,0,0,0.68339413,4.595234,0,0,0,0.22903669,1.603492,0,0,0,0.37335476,4.4258595,0,0.6006032,0.1870963,3.580634,0,0,0,1.0892941,0,0.8243874,5.2553964,0,0,1.4697224,0
603,0,0,0,0,0,0,0,0,0.33318976,0.628789,0,2.1051924,0,0,0,0,0,0.811852,1.3625065,0,1.348082,0,0,0.61323553,0.26400283,0.30215958,0,0.5743667,0.6244692,0,0,0,0.17738144,1.0924026,0,0,0,0,0.71191674,0,0,0,0.71503,0.35610238,0,0,0,1.1944323,1.6786423,0,0,0,0,1.2142303,0,12.085227,0,0,0,0
604,0,2.0168855,0.2780183,0,0,0.63197494,0,0,0,2.247816,0,0,0,0,0,0,4.867693,0,0,0.6092192,0,0,0.43846044,0,3.3951013,0.27127203,2.9166226,0,0.4726859,0,0,2.4604392,0,0,0,0,0,0,0.26479143,0,0,0,0,0.501325,0,0.7322918,1.2938701,1.6865642,0,0,7.083657,5.5557055,4.2285595,0.49667653,0,5.8073997,0,0,1.0873333,0
605,2.6390789,0,0.69924927,0,0.6201775,0,1.5988048,0,1.8876057,0,0,0.56877077,0.9154035,0,0,3.2303474,0,0,0,0,0,1.8210568,0,0,0,0,0,0,0.12022499,0.4844744,8.501411,0,0,0,0,0.14288285,1.45209,3.4995263,0,0,2.7408051,0,3.5823433,1.744668,0,0,0.3056669,0.809128,0,0,0,0.048858054,0,0,0.17109215,0,0.19545679,0,0,0
606,0,0.68907624,2.8096101,0,1.015588,0.7472537,0.25393623,1.4892418,0.22157587,0.77635944,0.12340764,0.034984414,0,0,0.38157928,0,3.004309,0,0,0.35929522,0,0,0.12719908,0,0,0,18.060764,0.47375506,0,3.27332,0,0,0,0.90010786,0.5959318,2.5594077,0,0,0.11868337,0,0,1.6710387,10.255545,0.05618657,0,0,0.13921902,0,0,0,0,8.625686,0,0,0,7.349743,1.2178254,1.8699478,1.1034026,0
607,0,0.20098914,0,0,0.71197546,1.3872478,0.42904595,1.554479,0,1.4101459,0.6668313,0.33608282,1.3465985,0.19666216,0.88304293,0.52604747,0.18342099,1.8716015,0.06586228,0.93889296,0,0.15691502,0,0.28970167,1.7600651,2.5018332,0,0,0,0,4.5678706,0,6.7582107,0,0,0,3.9898648,1.4700739,0,0.49989066,0,0,0,0.9193458,7.351922,0,0.058234315,0,0,0.80970913,0,0.47247618,0,0.4599964,0,3.756499,1.4051809,0,0.2615278,1.0384498
608,1.8277444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35755718,0,0.7210082,0,0,1.182915,0.6577989,0,1.1069802,0.9965975,1.8839282,0,0,0,0,0,0,1.7025856,0,0,0,0,0,1.309081,0,0.80574405,0.4982428,1.2745767,0,0,0,0,0,0,5.08996,1.2538682,0,0,0.37255806,0.5814091,0.92403364,0.16639619,0,0.7259512
609,0.27679408,0,0,0.39398965,0.29705197,0,0,3.8853986,0,0,0,0,0,1.7444881,0.38832662,0,0,0,1.0225662,1.7877021,0,0,0,0,0,0.50490624,5.3213806,0,0,0,0,0,0.30876973,0.94673246,0,0,2.7228563,0,0.75847447,0.1004614,0,0,0,0,0,0,0,0,0,0,0.20777203,2.3019986,0.35672864,1.0632244,0,3.2013958,0,0.5820075,0,0.78253186
610,0,0.35316035,0,2.4007204,0,0,3.484393,0,0,0,0,0,0,0.37426457,0,1.6197459,0,0,0,0,0.5793525,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4274995,0,0,0,0,1.0290813,1.6778814,0,0,0,6.2430153,0,0,0,0.2566618,1.8270735,0,7.017008,0,0,0,1.2609726,0,0,0,0
611,1.176438,0,2.0326605,5.2588515,0,0,0,0,0,0,0,0,0,2.1712286,0,0.4848406,0.14616767,0,0.41375586,0,0.59623224,0,1.0603554,2.092325,0,0,0,0.25703722,0,0,5.9641814,0,0,0,4.6228547,0,0,0.82409686,0,1.0669296,0.051195517,0,0,0,0,0,0,0,0.59751,0,0,0,0,0,0,0,0,0,0,0.25843886
612,0,0,0.027728911,0.26954326,0,0,0.7241621,0,0,0,0,0,2.7745557,0,0,0,2.8787699,0,0,0,1.2678007,0.94301003,0.7644663,0,0,0,0,0,0,0.11530156,0.6148034,0.75424284,5.481422,0,0,0.70942503,0.7417809,0,0,0,0.73904276,0.7071551,0.62646824,0,0,0.10189074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57856
613,0,0,0,4.2279744,0.4006856,3.4035916,0,0,1.6378851,0,0.33800915,0,0,0,0.61082137,1.8008101,0,1.2232106,0.1705657,0,0,3.1171434,0,0,0.8764717,0,0,0.3270301,0,0,0,0,0,0,0,0,0,1.0348057,0,0,1.3084751,0.9200195,5.6707234,0.60787547,0.5584483,0,0.37391242,0,0.8250758,0,0,1.0766135,0,0,0,0,0,0.70881635,0,0.84231913
614,0,0,1.8707935,0,0,0,0.88626564,0,0,0.7635495,0,0,0.7886462,0,0,0,0,0,0,0,0,0,0,1.5776494,0.05677666,0,0,0,0,1.8950346,3.4977872,0,8.90071,0,0,0,0,0.6184248,0,0,0,0.4160867,1.0410312,0,0.4548314,1.3024219,0.2753713,0,0,0.11771132,0,2.4647129,4.1304636,0,0,0,0,0,0.55711335,0.628695
615,0,0.7782507,0,0,1.430386,0.13034685,0,5.2775564,0,0.36701694,0,1.087974,0,0,0,0,0.44573116,1.5776714,0.611384,0.15213963,0.38046643,0,0,0,1.1587774,0,0,2.723626,2.0840428,0.6892728,0,0.12724388,0,0.88593566,0,0,4.5267525,1.2920686,0.39371583,0,0,0,0,2.5697439,2.0004706,0.036488578,1.2099048,1.7041621,0,0,0,4.5678673,0,0.35280484,0.8144816,0,0,2.2858527,0.034692053,0
616,0,0.8123703,0,0,1.3039588,0,2.706378,0,0,0,0,0,0.09884998,0,0,0,1.8964096,1.5109696,0,0.73827356,0.12962577,0,0,1.0219857,0,5.8822403,5.304635,0.50791585,0,0,8.263161,0,0,0,0,0,0,0.28767505,1.0368092,0,0.08752472,0,0,0.60015213,0,0,0.3786056,0,0,1.021775,0,0,0,0.29033786,0.58434826,0,3.4330912,0,0.27786815,0
617,0,0,0,0,1.0696553,0,0,1.2297894,1.352921,1.080156,0.25650924,0.07245131,1.1943682,0,0.6170677,1.44279,0.21591291,0,0.54557663,0,0,0,0,0,0,3.8650053,0,0,0.6258271,0,0,0,0,0.005067025,0,3.5735452,4.442082,0,1.0068804,0,0,0.7169344,0,0,0,0.52481484,0.11245183,0,1.4009267,1.303706,4.3750505,0,0,0,0,0,0,0,0,0.26261044
618,0,1.8710176,1.0198324,1.0804943,0.23644845,0,0,0.9963456,0,0.07133055,0,0.75242347,0.44060516,0.43571237,2.885223,0,0,0,0,0,0,0,0.24730648,0.26300326,0.29012963,0,3.0426412,1.0595156,0.8938656,0,6.4228745,0,0.71586996,0.48251763,0.6762736,0,0,0,0.79452837,0,0,0,0,0.66291404,0,0,0.9157784,0.33328623,0.011191285,0,0,5.9439235,1.48623,2.792119,0,0,0.47154948,0.19349827,0,2.7324202
619,1.8600012,0,0,2.4335175,0,0,1.3300426,0.7678255,0,0.82538766,0,0,0,1.4052609,0,0.5646464,0.58615434,0,2.2151113,0,0,0,0,0,0,4.322863,2.8753664,0,2.3830967,0,8.443373,0.98760104,0,0,0,2.0293756,0,0,1.3053932,0,0,1.1911998,0,0,0,0.4941101,0,0,0,0.6690438,0,0,0,0,0,0,0,0,0,1.1740854
620,1.1817192,0,1.5117629,0,0,0.43299302,0,0,0,0,0,0,0.38815847,0,0.43199426,1.9041057,0,0,0,0,0,1.8219362,0,4.6993423,0,0,0,0,0,0,0,2.1292193,0.5328353,0,5.848378,0,0,0,0,0,2.1422582,0.5738327,0,0,1.4170159,2.113708,0,0,0,0,0,0,0,0,0.55324143,3.8456724,0,2.350598,0,0
621,0,0,0,0,0,0.8392936,0,0.8934329,1.8497753,0,0.9632205,0,2.3621473,0.45525342,0.25118715,0,0,0,1.2001395,0,2.8562877,0,0.87839985,0,1.4830546,0.1301451,0,1.1388893,0,0,0,1.2088691,0,0.11110398,0.87680465,0,0,0,0,0,0.06342521,0.9709767,0,0,1.9760951,0,0,0,1.5486017,0,0,1.4866613,0,0,0,0,0.3773519,0,0,0.92906106
622,0.37500086,0,0,4.660041,0,0,0,0,0,0.49549446,1.3997998,0,0,0,0,0,2.8294847,0,0,0.7230864,0,0.08099085,0,0.41908118,0,0,0,0,1.3624667,0,0.23336214,0,0,0,0,0.6953791,2.9198775,0,3.099722,2.2357745,0,0,8.30626,0,0,1.0044222,0,0.677952,0,0.02619724,0.10368684,3.6044497,0,0,0,0,0,0,0,0.32510936
623,0,0.34237182,0,0,0,0,0,0,0,0,0,0,0,0.16474909,0.26958013,0,0,0,0,0.3101784,0,0,0,0,0,0,0.69838357,1.3332274,1.5172747,0,4.314798,0.1389923,0.77921,0,0,1.8189149,0,0.5919155,0,0,0,1.2707427,0,1.8918077,0.55619216,0,0,0,0,0,0,7.440517,1.82793,0.21421269,0.27691495,0,0,0.014476991,3.6123722,0.5952368
624,1.0575734,0.1380428,3.5818882,0,0.19290611,0.8441424,0,1.1493474,0,0.8514169,0,2.8403616,0,0.25929195,0,0,0,0,1.0639174,0.018008819,0.23284158,0,0,0.54283607,3.1552682,0,12.232807,0,0,2.1525872,0,0.2901776,0,2.5072265,0,0,1.8884642,0,0,0,0,0,0,0.57355314,2.4763632,0,0.7780409,2.452573,0,0,2.822554,0.27045038,0,2.0652072,0.57332975,0,0,0.3898693,0,1.2640377
625,0.30335397,0.80391425,0,0,0.6508205,0.4357993,1.3332895,0,0,0,0,0,0,0.031291176,0,0,1.0827086,0,0,0.23532566,0.9054817,0.3137005,0,0.564652,0,1.5704359,5.2389097,0,0.7342835,0,0,0.7275965,0.7979507,0,0,0,0,1.5584909,1.7685126,0,0,0.23361139,0,0,0,0.20392902,0,0,0.6633348,0,1.5045081,0,0,0,0,0,2.7428582,0.40591902,0,0
626,2.4854198,0,0,3.2156854,1.3229645,1.093561,2.3797028,1.4065295,1.5947102,0,0.58965564,0,0,0.70426935,0.24747103,0.5522544,0,3.1142974,0,0,0.59141964,0,1.7876179,0,0.4572247,0,3.3382285,0.036274143,0,1.8976482,0,0,0,0,3.2259393,0,0,0,0,0,0,2.6631315,4.0998607,1.3384141,0,0.9259002,0.26211917,0,0,0,0,2.6670263,0,0,1.5952502,0,0,0,0,0
627,0.7299977,0.04683685,1.2338746,0,0,3.7470758,0,2.4436872,0,0,0.37026104,0,0.7881795,0,0.38210645,0,0,0.5413994,0,1.7364899,0,0,0,0.84512025,0,2.1955163,6.944089,0.18498817,0.4184443,0.37464166,0,0.7071658,2.2226124,1.2623986,0,0,0,0,0,0.6535053,0,0,4.1529403,0,0,0,0,0,0,0,0,0,2.0534892,1.6654215,1.0470202,0,0,0,0,0
628,0,0,0,5.49361,0,0,0,0.46375594,0,0.12852004,0.6636089,0,0.06721581,0.020316362,0,0.531709,0,0,2.8645031,1.6675962,0,0,0.19918723,0.9279452,0,0,0,3.2359307,0,0,2.1440272,1.6164193,0,0,0.30168238,0,5.1202393,0,0,0.5056528,2.3797624,0.9767245,1.4568391,0,0,0,0,0,0,2.8469303,0,0,0,0,0.23145935,0,0,0,0,0
629,0,0,0,0,0,0.6365691,0.24853183,0,0.6438545,0,0,2.6612015,0.8706629,4.7087383,0,0,1.408455,1.007757,0,0,1.8518097,0,0,0.2488595,0,0,0,0,0,0,0,0.09796745,0.7753385,0,4.0045967,3.3471448,0.17428441,0.40090576,0,2.6113107,0.3578158,0,0,0,0,0.33625335,0,0.019570809,0.20454524,0.4011455,0,0,0.53703713,0,0,0.004889978,0,1.6567457,0,1.8431246
630,1.1686715,0,2.1057484,5.703096,0,1.3601842,0.5513686,0.76912874,0,0,0,0,0,0,1.2082033,0,0,0.12958387,0,0.41339454,0,1.6548449,0,0.48188952,0.08215841,1.8698773,3.073047,0,0,2.891274,0,0,6.232387,0.6894783,2.7729075,0.50179577,2.6817095,0,0,0,0,0,0,0,0.9940629,0,0,0,0,0,1.4347699,0,0.21480349,0,1.0690275,2.8111408,0,0,0.049453843,0
631,0.3903503,0.16204049,0,0.17374991,1.5969789,5.2161994,0,1.6457794,0.40129045,0,1.1944703,0,0,0,0,0,0,0,0,0.42788965,0,0,0,0.36456394,0,3.5191855,3.3061361,0,0,0,5.8958483,2.7922876,3.3525448,0.9203733,0.022618914,2.4325166,0,0,0.6495139,0.5786176,0,0,0,0.15578753,1.2950484,0.15030874,1.3358424,1.7673997,0,0,2.8386207,0,0.13774769,0,0.53540677,6.642799,0,0,1.2907418,0
632,0,1.3006086,0.05745038,0.3914934,0.5755525,0.91519254,0.56257594,0,0,0,1.0553179,0,0.69226015,0,0,0,1.7415211,0.08170145,0,0.010763384,0,0,0.34818375,0,0,1.7007899,2.342216,0,0,4.5614796,0,0,1.4618711,0.60283804,0,3.810326,0,0,0.2853417,0,1.3662796,0,0.52857924,0,0,0,0,0.96021587,0.06955124,0,0,0.89458406,0.977245,0,0,0,0,0,1.4640161,0.8517528
